Schedule_ID,Route_Code,Stop_ID,Trip_Number,Direction,Operating_Days,Departure_Time
T-364,SEIBU_CRYSTAL,S-15,5,Inbound,Weekday,14:34
T-365,SEIBU_CRYSTAL,S-14,5,Inbound,Weekday,14:34
T-366,SEIBU_CRYSTAL,S-13,5,Inbound,Weekday,14:35
T-367,SEIBU_CRYSTAL,S-12,5,Inbound,Weekday,14:36
T-368,SEIBU_CRYSTAL,S-11,5,Inbound,Weekday,14:38
T-369,SEIBU_CRYSTAL,S-10,5,Inbound,Weekday,14:40
T-370,SEIBU_CRYSTAL,S-09,5,Inbound,Weekday,14:41
T-371,SEIBU_CRYSTAL,S-08,5,Inbound,Weekday,14:42
T-372,SEIBU_CRYSTAL,S-07,5,Inbound,Weekday,14:42
T-373,SEIBU_CRYSTAL,S-06,5,Inbound,Weekday,14:43
T-374,SEIBU_CRYSTAL,S-05,5,Inbound,Weekday,14:44
T-375,SEIBU_CRYSTAL,S-04,5,Inbound,Weekday,14:45
T-376,SEIBU_CRYSTAL,S-03,5,Inbound,Weekday,14:46
T-377,SEIBU_CRYSTAL,S-02,5,Inbound,Weekday,14:48
T-378,SEIBU_CRYSTAL,S-01,5,Inbound,Weekday,14:58
T-379,SEIBU_CRYSTAL,S-27,6,Inbound,Weekday,16:45
T-380,SEIBU_CRYSTAL,S-26,6,Inbound,Weekday,16:46
T-381,SEIBU_CRYSTAL,S-25,6,Inbound,Weekday,16:46
T-382,SEIBU_CRYSTAL,S-24,6,Inbound,Weekday,16:46
T-383,SEIBU_CRYSTAL,S-23,6,Inbound,Weekday,16:50
T-384,SEIBU_CRYSTAL,S-22,6,Inbound,Weekday,16:52
T-385,SEIBU_CRYSTAL,S-21,6,Inbound,Weekday,16:52
T-386,SEIBU_CRYSTAL,S-20,6,Inbound,Weekday,16:55
T-387,SEIBU_CRYSTAL,S-19,6,Inbound,Weekday,16:56
T-388,SEIBU_CRYSTAL,S-18,6,Inbound,Weekday,16:57
T-389,SEIBU_CRYSTAL,S-17,6,Inbound,Weekday,17:00
T-390,SEIBU_CRYSTAL,S-16,6,Inbound,Weekday,17:05
T-391,SEIBU_CRYSTAL,S-15,6,Inbound,Weekday,17:09
T-392,SEIBU_CRYSTAL,S-14,6,Inbound,Weekday,17:09
T-393,SEIBU_CRYSTAL,S-13,6,Inbound,Weekday,17:10
T-394,SEIBU_CRYSTAL,S-12,6,Inbound,Weekday,17:11
T-395,SEIBU_CRYSTAL,S-11,6,Inbound,Weekday,17:13
T-396,SEIBU_CRYSTAL,S-10,6,Inbound,Weekday,17:15
T-397,SEIBU_CRYSTAL,S-09,6,Inbound,Weekday,17:16
T-398,SEIBU_CRYSTAL,S-08,6,Inbound,Weekday,17:17
T-399,SEIBU_CRYSTAL,S-07,6,Inbound,Weekday,17:17
T-400,SEIBU_CRYSTAL,S-06,6,Inbound,Weekday,17:18
T-401,SEIBU_CRYSTAL,S-05,6,Inbound,Weekday,17:19
T-402,SEIBU_CRYSTAL,S-04,6,Inbound,Weekday,17:20
T-403,SEIBU_CRYSTAL,S-03,6,Inbound,Weekday,17:21
T-404,SEIBU_CRYSTAL,S-02,6,Inbound,Weekday,17:23
T-405,SEIBU_CRYSTAL,S-01,6,Inbound,Weekday,17:33
T-406,SEIBU_CRYSTAL,S-27,7,Inbound,Weekday,18:15
T-407,SEIBU_CRYSTAL,S-26,7,Inbound,Weekday,18:16
T-408,SEIBU_CRYSTAL,S-25,7,Inbound,Weekday,18:16
T-409,SEIBU_CRYSTAL,S-24,7,Inbound,Weekday,18:16
T-410,SEIBU_CRYSTAL,S-23,7,Inbound,Weekday,18:20
T-411,SEIBU_CRYSTAL,S-22,7,Inbound,Weekday,18:22
T-412,SEIBU_CRYSTAL,S-21,7,Inbound,Weekday,18:22
T-413,SEIBU_CRYSTAL,S-20,7,Inbound,Weekday,18:25
T-414,SEIBU_CRYSTAL,S-19,7,Inbound,Weekday,18:26
T-415,SEIBU_CRYSTAL,S-18,7,Inbound,Weekday,18:27
T-416,SEIBU_CRYSTAL,S-17,7,Inbound,Weekday,18:30
T-417,SEIBU_CRYSTAL,S-16,7,Inbound,Weekday,18:35
T-418,SEIBU_CRYSTAL,S-15,7,Inbound,Weekday,18:39
T-419,SEIBU_CRYSTAL,S-14,7,Inbound,Weekday,18:39
T-420,SEIBU_CRYSTAL,S-13,7,Inbound,Weekday,18:40
T-421,SEIBU_CRYSTAL,S-12,7,Inbound,Weekday,18:41
T-422,SEIBU_CRYSTAL,S-11,7,Inbound,Weekday,18:43
T-423,SEIBU_CRYSTAL,S-10,7,Inbound,Weekday,18:45
T-424,SEIBU_CRYSTAL,S-09,7,Inbound,Weekday,18:46
T-425,SEIBU_CRYSTAL,S-08,7,Inbound,Weekday,18:47
T-426,SEIBU_CRYSTAL,S-07,7,Inbound,Weekday,18:47
T-427,SEIBU_CRYSTAL,S-06,7,Inbound,Weekday,18:48
T-428,SEIBU_CRYSTAL,S-05,7,Inbound,Weekday,18:49
T-429,SEIBU_CRYSTAL,S-04,7,Inbound,Weekday,18:50
T-430,SEIBU_CRYSTAL,S-03,7,Inbound,Weekday,18:51
T-431,SEIBU_CRYSTAL,S-02,7,Inbound,Weekday,18:53
T-432,SEIBU_CRYSTAL,S-01,7,Inbound,Weekday,19:03
T-433,SEIBU_CRYSTAL,S-27,8,Inbound,Weekday,19:32
T-434,SEIBU_CRYSTAL,S-26,8,Inbound,Weekday,19:33
T-435,SEIBU_CRYSTAL,S-25,8,Inbound,Weekday,19:33
T-436,SEIBU_CRYSTAL,S-24,8,Inbound,Weekday,19:33
T-437,SEIBU_CRYSTAL,S-23,8,Inbound,Weekday,19:37
T-438,SEIBU_CRYSTAL,S-22,8,Inbound,Weekday,19:39
T-439,SEIBU_CRYSTAL,S-21,8,Inbound,Weekday,19:39
T-440,SEIBU_CRYSTAL,S-20,8,Inbound,Weekday,19:42
T-441,SEIBU_CRYSTAL,S-19,8,Inbound,Weekday,19:43
T-442,SEIBU_CRYSTAL,S-18,8,Inbound,Weekday,19:44
T-443,SEIBU_CRYSTAL,S-17,8,Inbound,Weekday,19:47
T-444,SEIBU_CRYSTAL,S-16,8,Inbound,Weekday,19:52
T-445,SEIBU_CRYSTAL,S-15,8,Inbound,Weekday,19:56
T-446,SEIBU_CRYSTAL,S-14,8,Inbound,Weekday,19:56
T-447,SEIBU_CRYSTAL,S-13,8,Inbound,Weekday,19:57
T-448,SEIBU_CRYSTAL,S-12,8,Inbound,Weekday,19:58
T-449,SEIBU_CRYSTAL,S-11,8,Inbound,Weekday,20:00
T-450,SEIBU_CRYSTAL,S-10,8,Inbound,Weekday,20:02
T-451,SEIBU_CRYSTAL,S-09,8,Inbound,Weekday,20:03
T-452,SEIBU_CRYSTAL,S-08,8,Inbound,Weekday,20:04
T-453,SEIBU_CRYSTAL,S-07,8,Inbound,Weekday,20:04
T-454,SEIBU_CRYSTAL,S-06,8,Inbound,Weekday,20:05
T-455,SEIBU_CRYSTAL,S-05,8,Inbound,Weekday,20:06
T-456,SEIBU_CRYSTAL,S-04,8,Inbound,Weekday,20:07
T-457,SEIBU_CRYSTAL,S-03,8,Inbound,Weekday,20:08
T-458,SEIBU_CRYSTAL,S-02,8,Inbound,Weekday,20:10
T-459,SEIBU_CRYSTAL,S-01,8,Inbound,Weekday,20:20
T-460,SEIBU_CRYSTAL,S-01,1,Outbound,Weekend/Holiday,5:35
T-461,SEIBU_CRYSTAL,S-02,1,Outbound,Weekend/Holiday,5:36
T-462,SEIBU_CRYSTAL,S-03,1,Outbound,Weekend/Holiday,5:38
T-463,SEIBU_CRYSTAL,S-04,1,Outbound,Weekend/Holiday,5:39
T-464,SEIBU_CRYSTAL,S-05,1,Outbound,Weekend/Holiday,5:41
T-465,SEIBU_CRYSTAL,S-06,1,Outbound,Weekend/Holiday,5:42
T-466,SEIBU_CRYSTAL,S-07,1,Outbound,Weekend/Holiday,5:42
T-467,SEIBU_CRYSTAL,S-08,1,Outbound,Weekend/Holiday,5:44
T-468,SEIBU_CRYSTAL,S-09,1,Outbound,Weekend/Holiday,5:45
T-469,SEIBU_CRYSTAL,S-10,1,Outbound,Weekend/Holiday,5:46
T-470,SEIBU_CRYSTAL,S-11,1,Outbound,Weekend/Holiday,5:48
T-471,SEIBU_CRYSTAL,S-12,1,Outbound,Weekend/Holiday,5:51
T-472,SEIBU_CRYSTAL,S-13,1,Outbound,Weekend/Holiday,5:52
T-473,SEIBU_CRYSTAL,S-14,1,Outbound,Weekend/Holiday,5:53
T-474,SEIBU_CRYSTAL,S-15,1,Outbound,Weekend/Holiday,5:53
T-475,SEIBU_CRYSTAL,S-16,1,Outbound,Weekend/Holiday,5:57
T-476,SEIBU_CRYSTAL,S-17,1,Outbound,Weekend/Holiday,6:03
T-477,SEIBU_CRYSTAL,S-18,1,Outbound,Weekend/Holiday,6:07
T-478,SEIBU_CRYSTAL,S-19,1,Outbound,Weekend/Holiday,6:08
T-479,SEIBU_CRYSTAL,S-20,1,Outbound,Weekend/Holiday,6:09
T-480,SEIBU_CRYSTAL,S-21,1,Outbound,Weekend/Holiday,6:11
T-481,SEIBU_CRYSTAL,S-22,1,Outbound,Weekend/Holiday,6:12
T-482,SEIBU_CRYSTAL,S-24,1,Outbound,Weekend/Holiday,6:12
T-483,SEIBU_CRYSTAL,S-25,1,Outbound,Weekend/Holiday,6:12
T-484,SEIBU_CRYSTAL,S-26,1,Outbound,Weekend/Holiday,6:12
T-485,SEIBU_CRYSTAL,S-27,1,Outbound,Weekend/Holiday,6:18
T-486,SEIBU_CRYSTAL,S-01,2,Outbound,Weekend/Holiday,8:20
T-487,SEIBU_CRYSTAL,S-02,2,Outbound,Weekend/Holiday,8:21
T-488,SEIBU_CRYSTAL,S-03,2,Outbound,Weekend/Holiday,8:23
T-489,SEIBU_CRYSTAL,S-04,2,Outbound,Weekend/Holiday,8:24
T-490,SEIBU_CRYSTAL,S-05,2,Outbound,Weekend/Holiday,8:26
T-491,SEIBU_CRYSTAL,S-06,2,Outbound,Weekend/Holiday,8:27
T-492,SEIBU_CRYSTAL,S-07,2,Outbound,Weekend/Holiday,8:27
T-493,SEIBU_CRYSTAL,S-08,2,Outbound,Weekend/Holiday,8:29
T-494,SEIBU_CRYSTAL,S-09,2,Outbound,Weekend/Holiday,8:30
T-495,SEIBU_CRYSTAL,S-10,2,Outbound,Weekend/Holiday,8:31
T-496,SEIBU_CRYSTAL,S-11,2,Outbound,Weekend/Holiday,8:33
T-497,SEIBU_CRYSTAL,S-12,2,Outbound,Weekend/Holiday,8:36
T-498,SEIBU_CRYSTAL,S-13,2,Outbound,Weekend/Holiday,8:37
T-499,SEIBU_CRYSTAL,S-14,2,Outbound,Weekend/Holiday,8:38
T-500,SEIBU_CRYSTAL,S-15,2,Outbound,Weekend/Holiday,8:38
T-501,SEIBU_CRYSTAL,S-16,2,Outbound,Weekend/Holiday,8:42
T-502,SEIBU_CRYSTAL,S-17,2,Outbound,Weekend/Holiday,8:48
T-503,SEIBU_CRYSTAL,S-18,2,Outbound,Weekend/Holiday,8:52
T-504,SEIBU_CRYSTAL,S-19,2,Outbound,Weekend/Holiday,8:53
T-505,SEIBU_CRYSTAL,S-20,2,Outbound,Weekend/Holiday,8:54
T-506,SEIBU_CRYSTAL,S-21,2,Outbound,Weekend/Holiday,8:56
T-507,SEIBU_CRYSTAL,S-22,2,Outbound,Weekend/Holiday,8:57
T-508,SEIBU_CRYSTAL,S-23,2,Outbound,Weekend/Holiday,8:58
T-509,SEIBU_CRYSTAL,S-24,2,Outbound,Weekend/Holiday,8:59
T-510,SEIBU_CRYSTAL,S-25,2,Outbound,Weekend/Holiday,9:00
T-511,SEIBU_CRYSTAL,S-26,2,Outbound,Weekend/Holiday,9:00
T-512,SEIBU_CRYSTAL,S-27,2,Outbound,Weekend/Holiday,9:08
T-513,SEIBU_CRYSTAL,S-01,3,Outbound,Weekend/Holiday,9:40
T-514,SEIBU_CRYSTAL,S-02,3,Outbound,Weekend/Holiday,9:41
T-515,SEIBU_CRYSTAL,S-03,3,Outbound,Weekend/Holiday,9:43
T-516,SEIBU_CRYSTAL,S-04,3,Outbound,Weekend/Holiday,9:44
T-517,SEIBU_CRYSTAL,S-05,3,Outbound,Weekend/Holiday,9:46
T-518,SEIBU_CRYSTAL,S-06,3,Outbound,Weekend/Holiday,9:47
T-519,SEIBU_CRYSTAL,S-07,3,Outbound,Weekend/Holiday,9:47
T-520,SEIBU_CRYSTAL,S-08,3,Outbound,Weekend/Holiday,9:49
T-521,SEIBU_CRYSTAL,S-09,3,Outbound,Weekend/Holiday,9:50
T-522,SEIBU_CRYSTAL,S-10,3,Outbound,Weekend/Holiday,9:51
